,operatetime,_c1,day,hour,period,day_type,timestamp
12151,2021010416,59937,374,16,1,1,1609747200.0
12152,2021010415,64863,374,15,1,1,1609743600.0
12153,2021010414,72389,374,14,1,1,1609740000.0
12154,2021010413,33040,374,13,1,1,1609736400.0
12155,2021010412,14854,374,12,1,1,1609732800.0
12156,2021010411,43710,374,11,1,1,1609729200.0
12157,2021010410,64018,374,10,1,1,1609725600.0
12158,2021010409,86317,374,9,1,1,1609722000.0
12159,2021010408,81348,374,8,1,1,1609718400.0
12160,2021010407,3756,374,7,2,1,1609714800.0
12161,2021010406,240,374,6,3,1,1609711200.0
12162,2021010405,45,374,5,3,1,1609707600.0
12163,2021010404,60,374,4,3,1,1609704000.0
12164,2021010403,51,374,3,3,1,1609700400.0
12165,2021010402,54,374,2,3,1,1609696800.0
12166,2021010401,123,374,1,3,1,1609693200.0
12167,2021010400,316,374,0,3,1,1609689600.0
12168,2021010323,738,373,23,3,2,1609686000.0
12169,2021010322,1295,373,22,2,2,1609682400.0
12170,2021010321,2001,373,21,2,2,1609678800.0
12171,2021010320,2380,373,20,2,2,1609675200.0
12172,2021010319,3176,373,19,2,2,1609671600.0
12173,2021010318,3559,373,18,1,2,1609668000.0
12174,2021010317,5021,373,17,1,2,1609664400.0
12175,2021010316,6006,373,16,1,2,1609660800.0
12176,2021010315,5944,373,15,1,2,1609657200.0
12177,2021010314,5430,373,14,1,2,1609653600.0
12178,2021010313,4069,373,13,1,2,1609650000.0
12179,2021010312,3782,373,12,1,2,1609646400.0
12180,2021010311,5579,373,11,1,2,1609642800.0
12181,2021010310,6662,373,10,1,2,1609639200.0
12182,2021010309,6514,373,9,1,2,1609635600.0
12183,2021010308,3787,373,8,1,2,1609632000.0
12184,2021010307,359,373,7,2,2,1609628400.0
12185,2021010306,82,373,6,3,2,1609624800.0
12186,2021010305,37,373,5,3,2,1609621200.0
12187,2021010304,32,373,4,3,2,1609617600.0
12188,2021010303,41,373,3,3,2,1609614000.0
12189,2021010302,74,373,2,3,2,1609610400.0
12190,2021010301,114,373,1,3,2,1609606800.0
12191,2021010300,211,373,0,3,2,1609603200.0
12192,2021010223,525,372,23,3,2,1609599600.0
12193,2021010222,924,372,22,2,2,1609596000.0
12194,2021010221,1239,372,21,2,2,1609592400.0
12195,2021010220,1536,372,20,2,2,1609588800.0
12196,2021010219,1797,372,19,2,2,1609585200.0
12197,2021010218,2634,372,18,1,2,1609581600.0
12198,2021010217,4233,372,17,1,2,1609578000.0
12199,2021010216,5106,372,16,1,2,1609574400.0
12200,2021010215,5152,372,15,1,2,1609570800.0
12201,2021010214,4887,372,14,1,2,1609567200.0
12202,2021010213,3474,372,13,1,2,1609563600.0
12203,2021010212,3451,372,12,1,2,1609560000.0
12204,2021010211,5073,372,11,1,2,1609556400.0
12205,2021010210,6300,372,10,1,2,1609552800.0
12206,2021010209,6493,372,9,1,2,1609549200.0
12207,2021010208,3879,372,8,1,2,1609545600.0
12208,2021010207,399,372,7,2,2,1609542000.0
12209,2021010206,73,372,6,3,2,1609538400.0
12210,2021010205,37,372,5,3,2,1609534800.0
12211,2021010204,47,372,4,3,2,1609531200.0
12212,2021010203,44,372,3,3,2,1609527600.0
12213,2021010202,58,372,2,3,2,1609524000.0
12214,2021010201,103,372,1,3,2,1609520400.0
12215,2021010200,207,372,0,3,2,1609516800.0
12216,2021010123,513,371,23,3,2,1609513200.0
12217,2021010122,871,371,22,2,2,1609509600.0
12218,2021010121,1186,371,21,2,2,1609506000.0
12219,2021010120,1480,371,20,2,2,1609502400.0
12220,2021010119,1769,371,19,2,2,1609498800.0
12221,2021010118,2519,371,18,1,2,1609495200.0
12222,2021010117,4809,371,17,1,2,1609491600.0
12223,2021010116,5786,371,16,1,2,1609488000.0
12224,2021010115,6110,371,15,1,2,1609484400.0
12225,2021010114,5434,371,14,1,2,1609480800.0
12226,2021010113,3872,371,13,1,2,1609477200.0
12227,2021010112,3763,371,12,1,2,1609473600.0
12228,2021010111,6217,371,11,1,2,1609470000.0
12229,2021010110,8212,371,10,1,2,1609466400.0
12230,2021010109,9198,371,9,1,2,1609462800.0
12231,2021010108,5994,371,8,1,2,1609459200.0
12232,2021010107,572,371,7,2,2,1609455600.0
12233,2021010106,140,371,6,3,2,1609452000.0
12234,2021010105,60,371,5,3,2,1609448400.0
12235,2021010104,45,371,4,3,2,1609444800.0
12236,2021010103,51,371,3,3,2,1609441200.0
12237,2021010102,71,371,2,3,2,1609437600.0
12238,2021010101,118,371,1,3,2,1609434000.0
12239,2020123123,874,370,23,3,1,1609426800.0
12240,2020123122,1882,370,22,2,1,1609423200.0
12241,2020123121,3373,370,21,2,1,1609419600.0
12242,2020123120,5079,370,20,2,1,1609416000.0
12243,2020123119,10128,370,19,2,1,1609412400.0
12244,2020123118,21395,370,18,1,1,1609408800.0
12245,2020123117,47276,370,17,1,1,1609405200.0
12246,2020123116,63080,370,16,1,1,1609401600.0
12247,2020123115,70004,370,15,1,1,1609398000.0
12248,2020123114,72751,370,14,1,1,1609394400.0
12249,2020123113,34390,370,13,1,1,1609390800.0
12250,2020123112,20500,370,12,1,1,1609387200.0
12251,2020123111,50450,370,11,1,1,1609383600.0
12252,2020123110,66412,370,10,1,1,1609380000.0
12253,2020123109,87116,370,9,1,1,1609376400.0
12254,2020123108,80393,370,8,1,1,1609372800.0
12255,2020123107,5003,370,7,2,1,1609369200.0
12256,2020123106,438,370,6,3,1,1609365600.0
12257,2020123105,675,370,5,3,1,1609362000.0
12258,2020123104,121,370,4,3,1,1609358400.0
12259,2020123103,682,370,3,3,1,1609354800.0
12260,2020123102,250,370,2,3,1,1609351200.0
12261,2020123101,844,370,1,3,1,1609347600.0
12262,2020123100,583,370,0,3,1,1609344000.0
12263,2020123023,1829,369,23,3,1,1609340400.0
12264,2020123022,2335,369,22,2,1,1609336800.0
12265,2020123021,4044,369,21,2,1,1609333200.0
12266,2020123020,5332,369,20,2,1,1609329600.0
12267,2020123019,10464,369,19,2,1,1609326000.0
12268,2020123018,20970,369,18,1,1,1609322400.0
12269,2020123017,50807,369,17,1,1,1609318800.0
12270,2020123016,68643,369,16,1,1,1609315200.0
12271,2020123015,74213,369,15,1,1,1609311600.0
12272,2020123014,75268,369,14,1,1,1609308000.0
12273,2020123013,35368,369,13,1,1,1609304400.0
12274,2020123012,19408,369,12,1,1,1609300800.0
12275,2020123011,50435,369,11,1,1,1609297200.0
12276,2020123010,68847,369,10,1,1,1609293600.0
12277,2020123009,89969,369,9,1,1,1609290000.0
12278,2020123008,82926,369,8,1,1,1609286400.0
12279,2020123007,5137,369,7,2,1,1609282800.0
12280,2020123006,500,369,6,3,1,1609279200.0
12281,2020123005,659,369,5,3,1,1609275600.0
12282,2020123004,127,369,4,3,1,1609272000.0
12283,2020123003,630,369,3,3,1,1609268400.0
12284,2020123002,163,369,2,3,1,1609264800.0
12285,2020123001,768,369,1,3,1,1609261200.0
12286,2020123000,572,369,0,3,1,1609257600.0
12287,2020122923,1608,368,23,3,1,1609254000.0
12288,2020122922,1865,368,22,2,1,1609250400.0
12289,2020122921,3525,368,21,2,1,1609246800.0
12290,2020122920,4857,368,20,2,1,1609243200.0
12291,2020122919,9434,368,19,2,1,1609239600.0
12292,2020122918,19185,368,18,1,1,1609236000.0
12293,2020122917,48898,368,17,1,1,1609232400.0
12294,2020122916,68213,368,16,1,1,1609228800.0
12295,2020122915,74648,368,15,1,1,1609225200.0
12296,2020122914,78297,368,14,1,1,1609221600.0
12297,2020122913,36874,368,13,1,1,1609218000.0
12298,2020122912,18437,368,12,1,1,1609214400.0
12299,2020122911,50049,368,11,1,1,1609210800.0
12300,2020122910,67764,368,10,1,1,1609207200.0
12301,2020122909,88419,368,9,1,1,1609203600.0
12302,2020122908,84312,368,8,1,1,1609200000.0
12303,2020122907,4966,368,7,2,1,1609196400.0
12304,2020122906,431,368,6,3,1,1609192800.0
12305,2020122905,668,368,5,3,1,1609189200.0
12306,2020122904,124,368,4,3,1,1609185600.0
12307,2020122903,652,368,3,3,1,1609182000.0
12308,2020122902,159,368,2,3,1,1609178400.0
12309,2020122901,750,368,1,3,1,1609174800.0
12310,2020122900,523,368,0,3,1,1609171200.0
12311,2020122823,1678,367,23,3,1,1609167600.0
12312,2020122822,2080,367,22,2,1,1609164000.0
12313,2020122821,3858,367,21,2,1,1609160400.0
12314,2020122820,5095,367,20,2,1,1609156800.0
12315,2020122819,9900,367,19,2,1,1609153200.0
12316,2020122818,20106,367,18,1,1,1609149600.0
12317,2020122817,49328,367,17,1,1,1609146000.0
12318,2020122816,67851,367,16,1,1,1609142400.0
12319,2020122815,73633,367,15,1,1,1609138800.0
12320,2020122814,81028,367,14,1,1,1609135200.0
12321,2020122813,38294,367,13,1,1,1609131600.0
12322,2020122812,19792,367,12,1,1,1609128000.0
12323,2020122811,52717,367,11,1,1,1609124400.0
12324,2020122810,71671,367,10,1,1,1609120800.0
12325,2020122809,97247,367,9,1,1,1609117200.0
12326,2020122808,89689,367,8,1,1,1609113600.0
12327,2020122807,5523,367,7,2,1,1609110000.0
12328,2020122806,420,367,6,3,1,1609106400.0
12329,2020122805,639,367,5,3,1,1609102800.0
12330,2020122804,110,367,4,3,1,1609099200.0
12331,2020122803,620,367,3,3,1,1609095600.0
12332,2020122802,143,367,2,3,1,1609092000.0
12333,2020122801,714,367,1,3,1,1609088400.0
12334,2020122800,369,367,0,3,1,1609084800.0
12335,2020122723,1285,366,23,3,2,1609081200.0
12336,2020122722,1371,366,22,2,2,1609077600.0
12337,2020122721,2382,366,21,2,2,1609074000.0
12338,2020122720,2332,366,20,2,2,1609070400.0
12339,2020122719,2654,366,19,2,2,1609066800.0
12340,2020122718,3464,366,18,1,2,1609063200.0
12341,2020122717,6007,366,17,1,2,1609059600.0
12342,2020122716,6308,366,16,1,2,1609056000.0
12343,2020122715,6763,366,15,1,2,1609052400.0
12344,2020122714,5718,366,14,1,2,1609048800.0
12345,2020122713,4876,366,13,1,2,1609045200.0
12346,2020122712,3969,366,12,1,2,1609041600.0
12347,2020122711,6820,366,11,1,2,1609038000.0
12348,2020122710,7531,366,10,1,2,1609034400.0
12349,2020122709,7617,366,9,1,2,1609030800.0
12350,2020122708,5166,366,8,1,2,1609027200.0
12351,2020122707,1145,366,7,2,2,1609023600.0
12352,2020122706,182,366,6,3,2,1609020000.0
12353,2020122705,630,366,5,3,2,1609016400.0
12354,2020122704,115,366,4,3,2,1609012800.0
12355,2020122703,604,366,3,3,2,1609009200.0
12356,2020122702,127,366,2,3,2,1609005600.0
12357,2020122701,690,366,1,3,2,1609002000.0
12358,2020122700,470,366,0,3,2,1608998400.0
12359,2020122623,1228,365,23,3,2,1608994800.0
12360,2020122622,1211,365,22,2,2,1608991200.0
12361,2020122621,2161,365,21,2,2,1608987600.0
12362,2020122620,2098,365,20,2,2,1608984000.0
12363,2020122619,3167,365,19,2,2,1608980400.0
12364,2020122618,3770,365,18,1,2,1608976800.0
12365,2020122617,6992,365,17,1,2,1608973200.0
12366,2020122616,8137,365,16,1,2,1608969600.0
12367,2020122615,8917,365,15,1,2,1608966000.0
12368,2020122614,8120,365,14,1,2,1608962400.0
12369,2020122613,6592,365,13,1,2,1608958800.0
12370,2020122612,5978,365,12,1,2,1608955200.0
12371,2020122611,10946,365,11,1,2,1608951600.0
12372,2020122610,14403,365,10,1,2,1608948000.0
12373,2020122609,14218,365,9,1,2,1608944400.0
12374,2020122608,8128,365,8,1,2,1608940800.0
12375,2020122607,1436,365,7,2,2,1608937200.0
12376,2020122606,228,365,6,3,2,1608933600.0
12377,2020122605,636,365,5,3,2,1608930000.0
12378,2020122604,134,365,4,3,2,1608926400.0
12379,2020122603,598,365,3,3,2,1608922800.0
12380,2020122602,147,365,2,3,2,1608919200.0
12381,2020122601,682,365,1,3,2,1608915600.0
12382,2020122600,464,365,0,3,2,1608912000.0
12383,2020122523,1517,364,23,3,1,1608908400.0
12384,2020122522,1967,364,22,2,1,1608904800.0
12385,2020122521,3603,364,21,2,1,1608901200.0
12386,2020122520,4971,364,20,2,1,1608897600.0
12387,2020122519,10453,364,19,2,1,1608894000.0
12388,2020122518,22166,364,18,1,1,1608890400.0
12389,2020122517,52673,364,17,1,1,1608886800.0
12390,2020122516,70946,364,16,1,1,1608883200.0
12391,2020122515,74841,364,15,1,1,1608879600.0
12392,2020122514,79738,364,14,1,1,1608876000.0
12393,2020122513,37024,364,13,1,1,1608872400.0
12394,2020122512,20454,364,12,1,1,1608868800.0
12395,2020122511,52996,364,11,1,1,1608865200.0
12396,2020122510,70681,364,10,1,1,1608861600.0
12397,2020122509,90890,364,9,1,1,1608858000.0
12398,2020122508,85941,364,8,1,1,1608854400.0
12399,2020122507,5393,364,7,2,1,1608850800.0
12400,2020122506,440,364,6,3,1,1608847200.0
12401,2020122505,639,364,5,3,1,1608843600.0
12402,2020122504,132,364,4,3,1,1608840000.0
12403,2020122503,639,364,3,3,1,1608836400.0
12404,2020122502,193,364,2,3,1,1608832800.0
12405,2020122501,897,364,1,3,1,1608829200.0
12406,2020122500,171,364,0,3,1,1608825600.0
12407,2020122423,1652,363,23,3,1,1608822000.0
12408,2020122422,2308,363,22,2,1,1608818400.0
12409,2020122421,3840,363,21,2,1,1608814800.0
12410,2020122420,4982,363,20,2,1,1608811200.0
12411,2020122419,10378,363,19,2,1,1608807600.0
12412,2020122418,20725,363,18,1,1,1608804000.0
12413,2020122417,51555,363,17,1,1,1608800400.0
12414,2020122416,70660,363,16,1,1,1608796800.0
12415,2020122415,75460,363,15,1,1,1608793200.0
12416,2020122414,81752,363,14,1,1,1608789600.0
12417,2020122413,37904,363,13,1,1,1608786000.0
12418,2020122412,19156,363,12,1,1,1608782400.0
12419,2020122411,53344,363,11,1,1,1608778800.0
12420,2020122410,73219,363,10,1,1,1608775200.0
12421,2020122409,95433,363,9,1,1,1608771600.0
12422,2020122408,87857,363,8,1,1,1608768000.0
12423,2020122407,5188,363,7,2,1,1608764400.0
12424,2020122406,451,363,6,3,1,1608760800.0
12425,2020122405,592,363,5,3,1,1608757200.0
12426,2020122404,195,363,4,3,1,1608753600.0
12427,2020122403,595,363,3,3,1,1608750000.0
12428,2020122402,149,363,2,3,1,1608746400.0
12429,2020122401,704,363,1,3,1,1608742800.0
12430,2020122400,472,363,0,3,1,1608739200.0
12431,2020122323,1483,362,23,3,1,1608735600.0
12432,2020122322,2062,362,22,2,1,1608732000.0
12433,2020122321,3892,362,21,2,1,1608728400.0
12434,2020122320,5455,362,20,2,1,1608724800.0
12435,2020122319,10100,362,19,2,1,1608721200.0
12436,2020122318,21093,362,18,1,1,1608717600.0
12437,2020122317,51610,362,17,1,1,1608714000.0
12438,2020122316,69712,362,16,1,1,1608710400.0
12439,2020122315,74712,362,15,1,1,1608706800.0
12440,2020122314,80687,362,14,1,1,1608703200.0
12441,2020122313,39549,362,13,1,1,1608699600.0
12442,2020122312,20137,362,12,1,1,1608696000.0
12443,2020122311,53160,362,11,1,1,1608692400.0
12444,2020122310,72206,362,10,1,1,1608688800.0
12445,2020122309,93612,362,9,1,1,1608685200.0
12446,2020122308,88094,362,8,1,1,1608681600.0
12447,2020122307,4577,362,7,2,1,1608678000.0
12448,2020122306,393,362,6,3,1,1608674400.0
12449,2020122305,97,362,5,3,1,1608670800.0
12450,2020122304,82,362,4,3,1,1608667200.0
12451,2020122303,92,362,3,3,1,1608663600.0
12452,2020122302,74,362,2,3,1,1608660000.0
12453,2020122301,455,362,1,3,1,1608656400.0
12454,2020122300,423,362,0,3,1,1608652800.0
12455,2020122223,933,361,23,3,1,1608649200.0
12456,2020122222,2005,361,22,2,1,1608645600.0
12457,2020122221,3731,361,21,2,1,1608642000.0
12458,2020122220,5305,361,20,2,1,1608638400.0
12459,2020122219,9929,361,19,2,1,1608634800.0
12460,2020122218,22128,361,18,1,1,1608631200.0
12461,2020122217,55017,361,17,1,1,1608627600.0
12462,2020122216,75031,361,16,1,1,1608624000.0
12463,2020122215,82536,361,15,1,1,1608620400.0
12464,2020122214,90869,361,14,1,1,1608616800.0
12465,2020122213,41672,361,13,1,1,1608613200.0
12466,2020122212,23010,361,12,1,1,1608609600.0
12467,2020122211,63656,361,11,1,1,1608606000.0
12468,2020122210,87703,361,10,1,1,1608602400.0
12469,2020122209,113797,361,9,1,1,1608598800.0
12470,2020122208,93394,361,8,1,1,1608595200.0
12471,2020122207,4901,361,7,2,1,1608591600.0
12472,2020122206,405,361,6,3,1,1608588000.0
12473,2020122205,97,361,5,3,1,1608584400.0
12474,2020122204,76,361,4,3,1,1608580800.0
12475,2020122203,214,361,3,3,1,1608577200.0
12476,2020122202,133,361,2,3,1,1608573600.0
12477,2020122201,328,361,1,3,1,1608570000.0
12478,2020122200,446,361,0,3,1,1608566400.0
12479,2020122123,1060,360,23,3,1,1608562800.0
12480,2020122122,1864,360,22,2,1,1608559200.0
12481,2020122121,3105,360,21,2,1,1608555600.0
12482,2020122120,5188,360,20,2,1,1608552000.0
12483,2020122119,8943,360,19,2,1,1608548400.0
12484,2020122118,21350,360,18,1,1,1608544800.0
12485,2020122117,57541,360,17,1,1,1608541200.0
12486,2020122116,85256,360,16,1,1,1608537600.0
12487,2020122115,98043,360,15,1,1,1608534000.0
12488,2020122114,104977,360,14,1,1,1608530400.0
12489,2020122113,50020,360,13,1,1,1608526800.0
12490,2020122112,25555,360,12,1,1,1608523200.0
12491,2020122111,77433,360,11,1,1,1608519600.0
12492,2020122110,125244,360,10,1,1,1608516000.0
12493,2020122109,147559,360,9,1,1,1608512400.0
12494,2020122108,95327,360,8,1,1,1608508800.0
12495,2020122107,5262,360,7,2,1,1608505200.0
12496,2020122106,369,360,6,3,1,1608501600.0
12497,2020122105,526,360,5,3,1,1608498000.0
12498,2020122104,53,360,4,3,1,1608494400.0
12499,2020122103,105,360,3,3,1,1608490800.0
12500,2020122102,116,360,2,3,1,1608487200.0
12501,2020122101,328,360,1,3,1,1608483600.0
12502,2020122100,305,360,0,3,1,1608480000.0
12503,2020122023,1020,359,23,3,2,1608476400.0
12504,2020122022,1456,359,22,2,2,1608472800.0
12505,2020122021,1846,359,21,2,2,1608469200.0
12506,2020122020,2369,359,20,2,2,1608465600.0
12507,2020122019,3067,359,19,2,2,1608462000.0
12508,2020122018,3622,359,18,1,2,1608458400.0
12509,2020122017,5461,359,17,1,2,1608454800.0
12510,2020122016,6602,359,16,1,2,1608451200.0
12511,2020122015,6917,359,15,1,2,1608447600.0
12512,2020122014,5635,359,14,1,2,1608444000.0
12513,2020122013,4284,359,13,1,2,1608440400.0
12514,2020122012,3753,359,12,1,2,1608436800.0
12515,2020122011,6157,359,11,1,2,1608433200.0
12516,2020122010,7447,359,10,1,2,1608429600.0
12517,2020122009,7207,359,9,1,2,1608426000.0
12518,2020122008,4289,359,8,1,2,1608422400.0
12519,2020122007,534,359,7,2,2,1608418800.0
12520,2020122006,169,359,6,3,2,1608415200.0
12521,2020122005,166,359,5,3,2,1608411600.0
12522,2020122004,55,359,4,3,2,1608408000.0
12523,2020122003,138,359,3,3,2,1608404400.0
12524,2020122002,126,359,2,3,2,1608400800.0
12525,2020122001,580,359,1,3,2,1608397200.0
12526,2020122000,429,359,0,3,2,1608393600.0
12527,2020121923,735,358,23,3,2,1608390000.0
12528,2020121922,1305,358,22,2,2,1608386400.0
12529,2020121921,1882,358,21,2,2,1608382800.0
12530,2020121920,2480,358,20,2,2,1608379200.0
12531,2020121919,3214,358,19,2,2,1608375600.0
12532,2020121918,4159,358,18,1,2,1608372000.0
12533,2020121917,7202,358,17,1,2,1608368400.0
12534,2020121916,8373,358,16,1,2,1608364800.0
12535,2020121915,8993,358,15,1,2,1608361200.0
12536,2020121914,8219,358,14,1,2,1608357600.0
12537,2020121913,5605,358,13,1,2,1608354000.0
12538,2020121912,5869,358,12,1,2,1608350400.0
12539,2020121911,10178,358,11,1,2,1608346800.0
12540,2020121910,12662,358,10,1,2,1608343200.0
12541,2020121909,13420,358,9,1,2,1608339600.0
12542,2020121908,8395,358,8,1,2,1608336000.0
12543,2020121907,850,358,7,2,2,1608332400.0
12544,2020121906,194,358,6,3,2,1608328800.0
12545,2020121905,149,358,5,3,2,1608325200.0
12546,2020121904,62,358,4,3,2,1608321600.0
12547,2020121903,79,358,3,3,2,1608318000.0
12548,2020121902,138,358,2,3,2,1608314400.0
12549,2020121901,168,358,1,3,2,1608310800.0
12550,2020121900,419,358,0,3,2,1608307200.0
12551,2020121823,1087,357,23,3,1,1608303600.0
12552,2020121822,2120,357,22,2,1,1608300000.0
12553,2020121821,3399,357,21,2,1,1608296400.0
12554,2020121820,5375,357,20,2,1,1608292800.0
12555,2020121819,10957,357,19,2,1,1608289200.0
12556,2020121818,24166,357,18,1,1,1608285600.0
12557,2020121817,56926,357,17,1,1,1608282000.0
12558,2020121816,73897,357,16,1,1,1608278400.0
12559,2020121815,78824,357,15,1,1,1608274800.0
12560,2020121814,84493,357,14,1,1,1608271200.0
12561,2020121813,42331,357,13,1,1,1608267600.0
12562,2020121812,22051,357,12,1,1,1608264000.0
12563,2020121811,54404,357,11,1,1,1608260400.0
12564,2020121810,74224,357,10,1,1,1608256800.0
12565,2020121809,94403,357,9,1,1,1608253200.0
12566,2020121808,87440,357,8,1,1,1608249600.0
12567,2020121807,4930,357,7,2,1,1608246000.0
12568,2020121806,400,357,6,3,1,1608242400.0
12569,2020121805,155,357,5,3,1,1608238800.0
12570,2020121804,78,357,4,3,1,1608235200.0
12571,2020121803,265,357,3,3,1,1608231600.0
12572,2020121802,135,357,2,3,1,1608228000.0
12573,2020121801,271,357,1,3,1,1608224400.0
12574,2020121800,565,357,0,3,1,1608220800.0
